Temps(s), NeutInside(AD), NeutTherm(AD), NeutFast(AD), IntFission(AD), IntXenon(AD), IntTot(AD), TotNonInt(AD), EFiss(MeV), Ccomb(%)
1.249000000000000057e+02,1.680000000000000000e+02,8.100000000000000000e+01,8.700000000000000000e+01,7.880000000000000000e+02,7.600000000000000000e+01,8.640000000000000000e+02,1.333000000000000000e+03,9.591457200000113517e+04,1.111111111111111049e-01
1.250000000000000000e+02,1.660000000000000000e+02,8.500000000000000000e+01,8.100000000000000000e+01,7.910000000000000000e+02,7.600000000000000000e+01,8.670000000000000000e+02,1.340000000000000000e+03,9.627972900000111258e+04,1.111111111111111049e-01
1.251000000000000085e+02,1.760000000000000000e+02,8.200000000000000000e+01,9.400000000000000000e+01,7.990000000000000000e+02,7.700000000000000000e+01,8.760000000000000000e+02,1.344000000000000000e+03,9.725348100000106206e+04,1.111111111111111049e-01
1.252000000000000028e+02,1.800000000000000000e+02,8.200000000000000000e+01,9.800000000000000000e+01,8.030000000000000000e+02,7.700000000000000000e+01,8.800000000000000000e+02,1.348000000000000000e+03,9.774035700000103679e+04,1.111111111111111049e-01
1.253000000000000114e+02,1.880000000000000000e+02,8.000000000000000000e+01,1.080000000000000000e+02,8.080000000000000000e+02,7.700000000000000000e+01,8.850000000000000000e+02,1.352000000000000000e+03,9.834895200000100886e+04,1.111111111111111049e-01
1.254000000000000057e+02,1.960000000000000000e+02,7.800000000000000000e+01,1.180000000000000000e+02,8.140000000000000000e+02,7.800000000000000000e+01,8.920000000000000000e+02,1.356000000000000000e+03,9.907926600000096369e+04,1.111111111111111049e-01
1.255000000000000000e+02,1.970000000000000000e+02,8.000000000000000000e+01,1.170000000000000000e+02,8.170000000000000000e+02,7.800000000000000000e+01,8.950000000000000000e+02,1.360000000000000000e+03,9.944442300000094110e+04,1.111111111111111049e-01
1.256000000000000085e+02,1.980000000000000000e+02,8.400000000000000000e+01,1.140000000000000000e+02,8.200000000000000000e+02,7.800000000000000000e+01,8.980000000000000000e+02,1.365000000000000000e+03,9.980958000000093307e+04,1.111111111111111049e-01
1.257000000000000028e+02,2.010000000000000000e+02,8.300000000000000000e+01,1.180000000000000000e+02,8.250000000000000000e+02,7.800000000000000000e+01,9.030000000000000000e+02,1.373000000000000000e+03,1.004181750000008906e+05,1.111111111111111049e-01
1.258000000000000114e+02,2.000000000000000000e+02,8.500000000000000000e+01,1.150000000000000000e+02,8.280000000000000000e+02,7.900000000000000000e+01,9.070000000000000000e+02,1.376000000000000000e+03,1.007833320000008680e+05,1.111111111111111049e-01
1.259000000000000057e+02,2.110000000000000000e+02,8.200000000000000000e+01,1.290000000000000000e+02,8.370000000000000000e+02,7.900000000000000000e+01,9.160000000000000000e+02,1.387000000000000000e+03,1.018788030000008148e+05,1.111111111111111049e-01
1.260000000000000000e+02,2.150000000000000000e+02,9.000000000000000000e+01,1.250000000000000000e+02,8.420000000000000000e+02,7.900000000000000000e+01,9.210000000000000000e+02,1.391000000000000000e+03,1.024873980000007869e+05,1.111111111111111049e-01
1.261000000000000085e+02,2.140000000000000000e+02,9.300000000000000000e+01,1.210000000000000000e+02,8.440000000000000000e+02,8.100000000000000000e+01,9.250000000000000000e+02,1.396000000000000000e+03,1.027308360000007669e+05,1.111111111111111049e-01
1.262000000000000028e+02,2.200000000000000000e+02,9.200000000000000000e+01,1.280000000000000000e+02,8.510000000000000000e+02,8.100000000000000000e+01,9.320000000000000000e+02,1.402000000000000000e+03,1.035828690000007191e+05,1.111111111111111049e-01
1.263000000000000114e+02,2.160000000000000000e+02,9.200000000000000000e+01,1.240000000000000000e+02,8.530000000000000000e+02,8.200000000000000000e+01,9.350000000000000000e+02,1.409000000000000000e+03,1.038263070000007137e+05,1.111111111111111049e-01
1.264000000000000057e+02,2.130000000000000000e+02,9.400000000000000000e+01,1.190000000000000000e+02,8.560000000000000000e+02,8.300000000000000000e+01,9.390000000000000000e+02,1.418000000000000000e+03,1.041914640000006912e+05,1.111111111111111049e-01
1.265000000000000000e+02,2.130000000000000000e+02,9.200000000000000000e+01,1.210000000000000000e+02,8.620000000000000000e+02,8.500000000000000000e+01,9.470000000000000000e+02,1.423000000000000000e+03,1.049217780000006460e+05,1.111111111111111049e-01
1.266000000000000085e+02,2.210000000000000000e+02,9.100000000000000000e+01,1.300000000000000000e+02,8.670000000000000000e+02,8.600000000000000000e+01,9.530000000000000000e+02,1.429000000000000000e+03,1.055303730000006180e+05,1.111111111111111049e-01
1.267000000000000028e+02,2.180000000000000000e+02,9.800000000000000000e+01,1.200000000000000000e+02,8.690000000000000000e+02,8.600000000000000000e+01,9.550000000000000000e+02,1.437000000000000000e+03,1.057738110000006127e+05,1.111111111111111049e-01
1.268000000000000114e+02,2.110000000000000000e+02,1.020000000000000000e+02,1.090000000000000000e+02,8.700000000000000000e+02,8.900000000000000000e+01,9.590000000000000000e+02,1.441000000000000000e+03,1.058955300000005955e+05,1.111111111111111049e-01
1.269000000000000057e+02,2.060000000000000000e+02,1.050000000000000000e+02,1.010000000000000000e+02,8.720000000000000000e+02,8.900000000000000000e+01,9.610000000000000000e+02,1.450000000000000000e+03,1.061389680000005901e+05,1.111111111111111049e-01
1.270000000000000000e+02,2.020000000000000000e+02,1.060000000000000000e+02,9.600000000000000000e+01,8.760000000000000000e+02,9.000000000000000000e+01,9.660000000000000000e+02,1.461000000000000000e+03,1.066258440000005648e+05,1.111111111111111049e-01
1.271000000000000085e+02,2.000000000000000000e+02,1.100000000000000000e+02,9.000000000000000000e+01,8.780000000000000000e+02,9.000000000000000000e+01,9.680000000000000000e+02,1.467000000000000000e+03,1.068692820000005449e+05,1.111111111111111049e-01
1.272000000000000028e+02,2.020000000000000000e+02,1.100000000000000000e+02,9.200000000000000000e+01,8.810000000000000000e+02,9.100000000000000000e+01,9.720000000000000000e+02,1.471000000000000000e+03,1.072344390000005224e+05,1.111111111111111049e-01
1.273000000000000114e+02,2.040000000000000000e+02,1.130000000000000000e+02,9.100000000000000000e+01,8.850000000000000000e+02,9.100000000000000000e+01,9.760000000000000000e+02,1.476000000000000000e+03,1.077213150000004971e+05,1.111111111111111049e-01
1.274000000000000057e+02,1.970000000000000000e+02,1.110000000000000000e+02,8.600000000000000000e+01,8.890000000000000000e+02,9.100000000000000000e+01,9.800000000000000000e+02,1.489000000000000000e+03,1.082081910000004718e+05,1.111111111111111049e-01
1.275000000000000000e+02,1.930000000000000000e+02,1.060000000000000000e+02,8.700000000000000000e+01,8.910000000000000000e+02,9.100000000000000000e+01,9.820000000000000000e+02,1.499000000000000000e+03,1.084516290000004665e+05,1.111111111111111049e-01
1.276000000000000085e+02,1.910000000000000000e+02,1.090000000000000000e+02,8.200000000000000000e+01,8.930000000000000000e+02,9.100000000000000000e+01,9.840000000000000000e+02,1.505000000000000000e+03,1.086950670000004466e+05,1.111111111111111049e-01
1.277000000000000028e+02,1.880000000000000000e+02,1.140000000000000000e+02,7.400000000000000000e+01,8.940000000000000000e+02,9.100000000000000000e+01,9.850000000000000000e+02,1.514000000000000000e+03,1.088167860000004439e+05,1.111111111111111049e-01
1.278000000000000114e+02,1.920000000000000000e+02,1.120000000000000000e+02,8.000000000000000000e+01,8.990000000000000000e+02,9.100000000000000000e+01,9.900000000000000000e+02,1.514000000000000000e+03,1.094253810000004160e+05,1.111111111111111049e-01
1.279000000000000057e+02,1.900000000000000000e+02,1.100000000000000000e+02,8.000000000000000000e+01,9.020000000000000000e+02,9.100000000000000000e+01,9.930000000000000000e+02,1.525000000000000000e+03,1.097905380000003934e+05,1.111111111111111049e-01
1.280000000000000000e+02,1.880000000000000000e+02,1.120000000000000000e+02,7.600000000000000000e+01,9.030000000000000000e+02,9.100000000000000000e+01,9.940000000000000000e+02,1.528000000000000000e+03,1.099122570000003761e+05,1.111111111111111049e-01
1.280999999999999943e+02,1.970000000000000000e+02,1.060000000000000000e+02,9.100000000000000000e+01,9.090000000000000000e+02,9.100000000000000000e+01,1.000000000000000000e+03,1.531000000000000000e+03,1.106425710000003455e+05,1.111111111111111049e-01
1.282000000000000171e+02,1.950000000000000000e+02,1.090000000000000000e+02,8.600000000000000000e+01,9.110000000000000000e+02,9.100000000000000000e+01,1.002000000000000000e+03,1.539000000000000000e+03,1.108860090000003256e+05,1.111111111111111049e-01
1.283000000000000114e+02,1.970000000000000000e+02,1.080000000000000000e+02,8.900000000000000000e+01,9.160000000000000000e+02,9.100000000000000000e+01,1.007000000000000000e+03,1.545000000000000000e+03,1.114946040000002977e+05,1.111111111111111049e-01
1.284000000000000057e+02,1.950000000000000000e+02,1.010000000000000000e+02,9.400000000000000000e+01,9.190000000000000000e+02,9.100000000000000000e+01,1.010000000000000000e+03,1.553000000000000000e+03,1.118597610000002751e+05,1.111111111111111049e-01
1.285000000000000000e+02,2.010000000000000000e+02,9.600000000000000000e+01,1.050000000000000000e+02,9.260000000000000000e+02,9.100000000000000000e+01,1.017000000000000000e+03,1.561000000000000000e+03,1.127117940000002272e+05,1.111111111111111049e-01
1.285999999999999943e+02,2.090000000000000000e+02,9.300000000000000000e+01,1.160000000000000000e+02,9.330000000000000000e+02,9.100000000000000000e+01,1.024000000000000000e+03,1.567000000000000000e+03,1.135638270000001794e+05,1.111111111111111049e-01
1.287000000000000171e+02,2.090000000000000000e+02,9.000000000000000000e+01,1.190000000000000000e+02,9.410000000000000000e+02,9.200000000000000000e+01,1.033000000000000000e+03,1.577000000000000000e+03,1.145375790000001289e+05,1.111111111111111049e-01
1.288000000000000114e+02,2.130000000000000000e+02,9.600000000000000000e+01,1.170000000000000000e+02,9.420000000000000000e+02,9.200000000000000000e+01,1.034000000000000000e+03,1.581000000000000000e+03,1.146592980000001262e+05,1.111111111111111049e-01
1.289000000000000057e+02,2.120000000000000000e+02,1.020000000000000000e+02,1.100000000000000000e+02,9.450000000000000000e+02,9.200000000000000000e+01,1.037000000000000000e+03,1.585000000000000000e+03,1.150244550000001036e+05,1.111111111111111049e-01
1.290000000000000000e+02,2.130000000000000000e+02,9.700000000000000000e+01,1.160000000000000000e+02,9.490000000000000000e+02,9.300000000000000000e+01,1.042000000000000000e+03,1.595000000000000000e+03,1.155113310000000783e+05,1.111111111111111049e-01
1.290999999999999943e+02,2.000000000000000000e+02,9.400000000000000000e+01,1.060000000000000000e+02,9.520000000000000000e+02,9.500000000000000000e+01,1.047000000000000000e+03,1.611000000000000000e+03,1.158764880000000558e+05,1.111111111111111049e-01
1.292000000000000171e+02,2.020000000000000000e+02,9.300000000000000000e+01,1.090000000000000000e+02,9.580000000000000000e+02,9.600000000000000000e+01,1.054000000000000000e+03,1.617000000000000000e+03,1.166068020000000251e+05,1.111111111111111049e-01
1.293000000000000114e+02,2.090000000000000000e+02,9.100000000000000000e+01,1.180000000000000000e+02,9.630000000000000000e+02,9.600000000000000000e+01,1.059000000000000000e+03,1.622000000000000000e+03,1.172153969999999827e+05,1.111111111111111049e-01
1.294000000000000057e+02,2.080000000000000000e+02,9.300000000000000000e+01,1.150000000000000000e+02,9.660000000000000000e+02,9.600000000000000000e+01,1.062000000000000000e+03,1.627000000000000000e+03,1.175805539999999746e+05,1.111111111111111049e-01
1.295000000000000000e+02,2.220000000000000000e+02,8.900000000000000000e+01,1.330000000000000000e+02,9.760000000000000000e+02,9.600000000000000000e+01,1.072000000000000000e+03,1.636000000000000000e+03,1.187977439999999042e+05,1.111111111111111049e-01
1.295999999999999943e+02,2.200000000000000000e+02,9.400000000000000000e+01,1.260000000000000000e+02,9.810000000000000000e+02,9.700000000000000000e+01,1.078000000000000000e+03,1.645000000000000000e+03,1.194063389999998763e+05,1.111111111111111049e-01
1.297000000000000171e+02,2.190000000000000000e+02,9.500000000000000000e+01,1.240000000000000000e+02,9.840000000000000000e+02,9.900000000000000000e+01,1.083000000000000000e+03,1.653000000000000000e+03,1.197714959999998537e+05,1.111111111111111049e-01
1.298000000000000114e+02,2.230000000000000000e+02,9.000000000000000000e+01,1.330000000000000000e+02,9.940000000000000000e+02,9.900000000000000000e+01,1.093000000000000000e+03,1.665000000000000000e+03,1.209886859999997832e+05,1.111111111111111049e-01
1.299000000000000057e+02,2.230000000000000000e+02,9.000000000000000000e+01,1.330000000000000000e+02,9.960000000000000000e+02,9.900000000000000000e+01,1.095000000000000000e+03,1.671000000000000000e+03,1.212321239999997779e+05,1.111111111111111049e-01
1.300000000000000000e+02,2.240000000000000000e+02,9.200000000000000000e+01,1.320000000000000000e+02,1.001000000000000000e+03,9.900000000000000000e+01,1.100000000000000000e+03,1.680000000000000000e+03,1.218407189999997354e+05,1.111111111111111049e-01
1.300999999999999943e+02,2.280000000000000000e+02,9.100000000000000000e+01,1.370000000000000000e+02,1.005000000000000000e+03,9.900000000000000000e+01,1.104000000000000000e+03,1.682000000000000000e+03,1.223275949999997101e+05,1.111111111111111049e-01
1.302000000000000171e+02,2.250000000000000000e+02,9.500000000000000000e+01,1.300000000000000000e+02,1.005000000000000000e+03,9.900000000000000000e+01,1.104000000000000000e+03,1.687000000000000000e+03,1.223275949999997101e+05,1.111111111111111049e-01
1.303000000000000114e+02,2.240000000000000000e+02,9.700000000000000000e+01,1.270000000000000000e+02,1.009000000000000000e+03,1.000000000000000000e+02,1.109000000000000000e+03,1.694000000000000000e+03,1.228144709999996849e+05,1.111111111111111049e-01
1.304000000000000057e+02,2.290000000000000000e+02,9.400000000000000000e+01,1.350000000000000000e+02,1.015000000000000000e+03,1.000000000000000000e+02,1.115000000000000000e+03,1.701000000000000000e+03,1.235447849999996542e+05,1.111111111111111049e-01
1.305000000000000000e+02,2.290000000000000000e+02,9.200000000000000000e+01,1.370000000000000000e+02,1.019000000000000000e+03,1.010000000000000000e+02,1.120000000000000000e+03,1.710000000000000000e+03,1.240316609999996290e+05,1.111111111111111049e-01
1.305999999999999943e+02,2.270000000000000000e+02,9.100000000000000000e+01,1.360000000000000000e+02,1.022000000000000000e+03,1.010000000000000000e+02,1.123000000000000000e+03,1.717000000000000000e+03,1.243968179999996064e+05,1.111111111111111049e-01
1.307000000000000171e+02,2.270000000000000000e+02,9.600000000000000000e+01,1.310000000000000000e+02,1.025000000000000000e+03,1.010000000000000000e+02,1.126000000000000000e+03,1.724000000000000000e+03,1.247619749999995838e+05,1.111111111111111049e-01
1.308000000000000114e+02,2.250000000000000000e+02,9.500000000000000000e+01,1.300000000000000000e+02,1.030000000000000000e+03,1.010000000000000000e+02,1.131000000000000000e+03,1.732000000000000000e+03,1.253705699999995559e+05,1.111111111111111049e-01
1.309000000000000057e+02,2.230000000000000000e+02,1.010000000000000000e+02,1.220000000000000000e+02,1.033000000000000000e+03,1.010000000000000000e+02,1.134000000000000000e+03,1.741000000000000000e+03,1.257357269999995333e+05,1.111111111111111049e-01
1.310000000000000000e+02,2.300000000000000000e+02,1.010000000000000000e+02,1.290000000000000000e+02,1.038000000000000000e+03,1.010000000000000000e+02,1.139000000000000000e+03,1.746000000000000000e+03,1.263443219999995054e+05,1.111111111111111049e-01
1.310999999999999943e+02,2.300000000000000000e+02,9.600000000000000000e+01,1.340000000000000000e+02,1.044000000000000000e+03,1.010000000000000000e+02,1.145000000000000000e+03,1.758000000000000000e+03,1.270746359999994602e+05,1.111111111111111049e-01
1.312000000000000171e+02,2.280000000000000000e+02,1.000000000000000000e+02,1.280000000000000000e+02,1.046000000000000000e+03,1.010000000000000000e+02,1.147000000000000000e+03,1.764000000000000000e+03,1.273180739999994403e+05,1.111111111111111049e-01
1.313000000000000114e+02,2.260000000000000000e+02,1.050000000000000000e+02,1.210000000000000000e+02,1.049000000000000000e+03,1.030000000000000000e+02,1.152000000000000000e+03,1.771000000000000000e+03,1.276832309999994322e+05,1.111111111111111049e-01
